stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,platform_code
13_03,,青果市場前,,40.612373,141.258913,13_03,,0,
131_01,,農協前（三沢）,,40.691273,141.397891,131_01,,0,
131_02,,農協前（三沢）,,40.691407,141.397527,131_02,,0,
132_01,,西浜三沢,,40.691669,141.394401,132_01,,0,
132_02,,西浜三沢,,40.691736,141.394571,132_02,,0,
133_01,,三沢空港通,,40.692013,141.388452,133_01,,0,
133_02,,三沢空港通,,40.692094,141.388273,133_02,,0,
134_01,,岡三沢市営住宅前,,40.691337,141.383014,134_01,,0,
134_02,,岡三沢市営住宅前,,40.691413,141.382925,134_02,,0,
135_01,,岡三沢,,40.690272,141.377962,135_01,,0,
135_02,,岡三沢,,40.690408,141.378488,135_02,,0,
136_01,,岡三沢小学校前,,40.688892,141.373263,136_01,,0,
136_02,,岡三沢小学校前,,40.688711,141.372663,136_02,,0,
137_01,,三沢郵便局前,,40.68539,141.37085,137_01,,0,
137_02,,三沢郵便局前,,40.685525,141.371021,137_02,,0,
138_01,,馬門温泉,,40.87611,141.063802,138_01,,0,
139_01,,スキー場前,,40.875808,141.070527,139_01,,0,
139_02,,スキー場前,,40.875614,141.070917,139_02,,0,
14_01,,畜産農協前,,40.611923,141.264409,14_01,,0,
14_02,,畜産農協前,,40.611723,141.26524,14_02,,0,
140_01,,馬門温泉通,,40.877124,141.088017,140_01,,0,
140_02,,馬門温泉通,,40.877053,141.088097,140_02,,0,
141_01,,馬門温泉入口,,40.879085,141.090298,141_01,,0,
141_02,,馬門温泉入口,,40.878154,141.091134,141_02,,0,
142_01,,柴崎,,40.879903,141.09011,142_01,,0,
142_02,,柴崎,,40.879772,141.090235,142_02,,0,
143_01,,馬門温泉口,,40.878703,141.092381,143_01,,0,
143_02,,馬門温泉口,,40.878647,141.092362,143_02,,0,
144_01,,馬門小学校前,,40.875444,141.096809,144_01,,0,
144_02,,馬門小学校前,,40.875308,141.096844,144_02,,0,
145_01,,農協前（野辺地）,,40.873991,141.098561,145_01,,0,
145_02,,農協前（野辺地）,,40.873941,141.098529,145_02,,0,
146_01,,馬門,,40.872366,141.102639,146_01,,0,
146_02,,馬門,,40.872359,141.102327,146_02,,0,
147_01,,港湾前,,40.871286,141.108959,147_01,,0,
147_02,,港湾前,,40.871224,141.108954,147_02,,0,
148_01,,野辺地案内所,,40.870338,141.111506,148_01,,0,
15_01,,喜多美町入口,,40.610602,141.274724,15_01,,0,
15_02,,喜多美町入口,,40.610533,141.274687,15_02,,0,
151_01,,新町（野辺地）,,40.867246,141.124609,151_01,,0,
151_02,,新町（野辺地）,,40.867118,141.124898,151_02,,0,
152_01,,新町通,,40.86687,141.12705,152_01,,0,
152_02,,新町通,,40.866802,141.127054,152_02,,0,
153_01,,野辺地中央,,40.865382,141.127776,153_01,,0,
153_02,,野辺地中央,,40.865145,141.127715,153_02,,0,
154_01,,下町,,40.860035,141.126571,154_01,,0,
154_02,,下町,,40.862417,141.127132,154_02,,0,
155_01,,野辺地病院前,,40.856831,141.125808,155_01,,0,
155_02,,野辺地病院前,,40.856705,141.12571,155_02,,0,
156_01,,野辺地駅前,,40.855662,141.119948,156_01,,0,
157_01,,松ノ木平,,40.853782,141.125065,157_01,,0,
157_02,,松ノ木平,,40.853914,141.125033,157_02,,0,
158_01,,中屋敷入口,,40.848046,141.125653,158_01,,0,
158_02,,中屋敷入口,,40.847837,141.125641,158_02,,0,
16_01,,折茂,,40.607786,141.286574,16_01,,0,
16_02,,折茂,,40.60709,141.287771,16_02,,0,
17_01,,東折茂,,40.604221,141.295168,17_01,,0,
17_02,,東折茂,,40.604225,141.294889,17_02,,0,
171_03,,七戸町役場前,,40.745803,141.157453,171_03,,0,
171_04,,七戸町役場前,,40.745885,141.157447,171_04,,0,
172_01,,長下,,40.740338,141.158088,172_01,,0,
172_02,,長下,,40.742158,141.156974,172_02,,0,
173_01,,中野,,40.73522,141.162643,173_01,,0,
173_02,,中野,,40.737135,141.161826,173_02,,0,
174_01,,営農大学前,,40.7215468,141.1587981,174_01,,0,
174_02,,営農大学前,,40.721417,141.158565,174_02,,0,
175_01,,七戸町文化村前,,40.7173833,141.1568322,175_01,,0,
175_02,,七戸町文化村前,,40.714892,141.156561,175_02,,0,
176_01,,七戸十和田駅,,40.71964,141.153975,176_01,,0,
176_02,,七戸十和田駅,,40.719624,141.15384,176_02,,0,
178_01,,七戸東栄前,,40.710649,141.157051,178_01,,0,
178_02,,七戸東栄前,,40.710282,141.157049,178_02,,0,
179_01,,変電所前,,40.706047,141.157059,179_01,,0,
179_02,,変電所前,,40.70618,141.157002,179_02,,0,
179_03,,変電所前,,40.705072,141.156058,179_03,,0,
179_04,,変電所前,,40.706808,141.157587,179_04,,0,
18_01,,川原新田,,40.601757,141.302829,18_01,,0,
18_02,,川原新田,,40.601835,141.302174,18_02,,0,
180_01,,七戸案内所,,40.700699,141.159192,180_01,,0,
180_02,,七戸案内所,,40.700738,141.159081,180_02,,0,
181_01,,笊田川久保,,40.696341,141.161956,181_01,,0,
181_02,,笊田川久保,,40.696227,141.161155,181_02,,0,
181_03,,笊田川久保,,40.696341,141.161956,181_03,,0,
181_04,,笊田川久保,,40.696227,141.161155,181_04,,0,
182_01,,七戸病院前,,40.698,141.158004,182_01,,0,
182_02,,七戸病院前,,40.698141,141.157909,182_02,,0,
183_01,,七戸公民館,,40.69844,141.155324,183_01,,0,
183_02,,七戸公民館,,40.698499,141.155651,183_02,,0,
184_01,,七戸中央,,40.697313,141.153486,184_01,,0,
184_02,,七戸中央,,40.697081,141.15343,184_02,,0,
185_01,,小川町,,40.695879,141.154847,185_01,,0,
185_02,,小川町,,40.695884,141.154524,185_02,,0,
186_01,,川向,,40.693308,141.157914,186_01,,0,
186_02,,川向,,40.693552,141.157609,186_02,,0,
187_01,,七高前,,40.691501,141.158987,187_01,,0,
187_02,,七高前,,40.691434,141.158839,187_02,,0,
188_01,,川去,,40.684481,141.165287,188_01,,0,
188_02,,川去,,40.685079,141.164565,188_02,,0,
189_01,,北野,,40.675954,141.175542,189_01,,0,
189_02,,北野,,40.676483,141.17471,189_02,,0,
19_01,,六戸高屋敷,,40.600906,141.309684,19_01,,0,
19_02,,六戸高屋敷,,40.600816,141.309679,19_02,,0,
190_01,,池ノ平,,40.673227,141.18003,190_01,,0,
190_02,,池ノ平,,40.673054,141.180242,190_02,,0,
191_01,,洞内,,40.659342,141.191466,191_01,,0,
191_02,,洞内,,40.659176,141.193302,191_02,,0,
191_03,,洞内,,40.659332,141.191331,191_03,,0,
191_04,,洞内,,40.659159,141.193187,191_04,,0,
192_01,,南洞内,,40.654322,141.193977,192_01,,0,
192_02,,南洞内,,40.654408,141.193825,192_02,,0,
193_01,,真登地,,40.646566,141.197866,193_01,,0,
193_02,,真登地,,40.647709,141.197211,193_02,,0,
194_01,,北井戸頭,,40.642781,141.199631,194_01,,0,
194_02,,北井戸頭,,40.642556,141.199619,194_02,,0,
195_01,,井戸頭,,40.638253,141.201641,195_01,,0,
195_02,,井戸頭,,40.637969,141.201647,195_02,,0,
196_01,,土手山,,40.635555,141.202742,196_01,,0,
196_02,,土手山,,40.636037,141.202476,196_02,,0,
197_01,,七郷入口,,40.631082,141.204599,197_01,,0,
197_02,,七郷入口,,40.632599,141.203925,197_02,,0,
198_01,,元町,,40.625392,141.207049,198_01,,0,
198_02,,元町,,40.625395,141.20699,198_02,,0,
199_01,,十和田市現代美術館前,,40.613544,141.209232,199_01,,0,
199_02,,十和田市現代美術館前,,40.613737,141.209252,199_02,,0,
2_01,,十丁目,,40.62036,141.209321,2_01,,0,
2_02,,十丁目,,40.619145,141.209975,2_02,,0,
20_01,,六戸局前,,40.60395,141.322586,20_01,,0,
20_02,,六戸局前,,40.603864,141.322586,20_02,,0,
200_01,,市役所前（十和田）,,40.612831,141.207568,200_01,,0,
200_02,,市役所前（十和田）,,40.612894,141.207455,200_02,,0,
201_01,,中央病院,,40.611759,141.204428,201_01,,0,
202_01,,東五番町,,40.606353,141.224816,202_01,,0,
202_02,,東五番町,,40.606321,141.22489,202_02,,0,
203_01,,東十五番町,,40.608167,141.228799,203_01,,0,
203_02,,東十五番町,,40.608095,141.228832,203_02,,0,
204_01,,日の出町,,40.609594,141.231985,204_01,,0,
204_02,,日の出町,,40.609502,141.231973,204_02,,0,
205_01,,東池ノ平,,40.67338,141.182412,205_01,,0,
206_01,,西芋久保,,40.676204,141.188723,206_01,,0,
207_01,,芋久保,,40.678888,141.195239,207_01,,0,
208_01,,大沢田本村,,40.671843,141.206089,208_01,,0,
209_01,,大沢田入口,,40.667487,141.207203,209_01,,0,
209_03,,大沢田入口,,40.667435,141.207675,209_03,,0,
21_01,,六戸中央,,40.603844,141.325815,21_01,,0,
21_02,,六戸中央,,40.603754,141.326038,21_02,,0,
210_01,,洞内本村,,40.662865,141.198987,210_01,,0,
210_02,,洞内本村,,40.66287,141.198942,210_02,,0,
211_01,,法身塚通,,40.660737,141.196691,211_01,,0,
211_02,,法身塚通,,40.660759,141.196677,211_02,,0,
22_01,,犬落瀬,,40.603734,141.329063,22_01,,0,
22_02,,犬落瀬,,40.603677,141.328291,22_02,,0,
23_01,,高見,,40.603944,141.338928,23_01,,0,
23_02,,高見,,40.603809,141.338923,23_02,,0,
230_01,,七高入口,,40.691615,141.160412,230_01,,0,
230_02,,七高入口,,40.692247,141.16055,230_02,,0,
231_01,,駅通,,40.621903,141.208528,231_01,,0,
232_01,,東病院前,,40.626372,141.246888,232_01,,0,
233_01,,工場団地,,40.625565,141.243804,233_01,,0,
233_02,,工場団地,,40.625675,141.243874,233_02,,0,
234_01,,稲生団地,,40.627052,141.24287,234_01,,0,
234_02,,稲生団地,,40.627076,141.242962,234_02,,0,
235_01,,東中学校前,,40.627149,141.238134,235_01,,0,
235_02,,東中学校前,,40.627215,141.238123,235_02,,0,
236_01,,北里大学前,,40.624461,141.235049,236_01,,0,
236_02,,北里大学前,,40.624567,141.234979,236_02,,0,
237_01,,三木野公園前,,40.62223,141.229121,237_01,,0,
237_02,,三木野公園前,,40.622303,141.228993,237_02,,0,
238_01,,東十二番町,,40.620951,141.225801,238_01,,0,
238_02,,東十二番町,,40.621151,141.226064,238_02,,0,
239_01,,初田,,40.619941,141.223215,239_01,,0,
239_02,,初田,,40.620067,141.223097,239_02,,0,
24_01,,林,,40.602449,141.346514,24_01,,0,
24_02,,林,,40.602364,141.346519,24_02,,0,
240_01,,東十一番町,,40.622401,141.220485,240_01,,0,
240_02,,東十一番町,,40.622454,141.220576,240_02,,0,
241_01,,合同庁舎前,,40.610493,141.202369,241_01,,0,
241_02,,合同庁舎前,,40.610684,141.20224,241_02,,0,
242_01,,北園小学校前,,40.612383,141.199349,242_01,,0,
242_02,,北園小学校前,,40.612477,141.199488,242_02,,0,
243_01,,北園,,40.612513,141.19804,243_01,,0,
243_02,,北園,,40.612534,141.197418,243_02,,0,
244_01,,西北園,,40.612143,141.194923,244_01,,0,
244_02,,西北園,,40.612232,141.19487,244_02,,0,
245_01,,長根尻入口,,40.611377,141.188497,245_01,,0,
245_02,,長根尻入口,,40.61145,141.188438,245_02,,0,
246_01,,六郷,,40.61057,141.181909,246_01,,0,
246_02,,六郷,,40.610733,141.182247,246_02,,0,
247_01,,西小学校,,40.610232,141.178894,247_01,,0,
247_02,,西小学校,,40.610302,141.178626,247_02,,0,
248_01,,八郷,,40.608923,141.172157,248_01,,0,
248_02,,八郷,,40.609008,141.172125,248_02,,0,
249_01,,深持入口,,40.607831,141.16948,249_01,,0,
249_02,,深持入口,,40.607798,141.169179,249_02,,0,
25_01,,洗平,,40.603403,141.350854,25_01,,0,
25_02,,洗平,,40.603289,141.350854,25_02,,0,
250_01,,佐井幅,,40.605717,141.164915,250_01,,0,
250_02,,佐井幅,,40.605871,141.164995,250_02,,0,
251_01,,中掫,,40.596174,141.151193,251_01,,0,
251_02,,中掫,,40.596415,141.150833,251_02,,0,
252_01,,西高入口,,40.59193,141.148945,252_01,,0,
252_02,,西高入口,,40.591918,141.148811,252_02,,0,
253_01,,太田,,40.588956,141.150753,253_01,,0,
253_02,,太田,,40.588878,141.150533,253_02,,0,
254_01,,十和田西高前,,40.585124,141.153671,254_01,,0,
254_02,,十和田西高前,,40.585034,141.153549,254_02,,0,
255_01,,二ツ家,,40.581936,141.148347,255_01,,0,
255_02,,二ツ家,,40.58205,141.148325,255_02,,0,
256_01,,沢田,,40.580975,141.145571,256_01,,0,
256_02,,沢田,,40.581163,141.145555,256_02,,0,
257_01,,舘入口,,40.580506,141.140008,257_01,,0,
257_02,,舘入口,,40.580686,141.140035,257_02,,0,
258_01,,和野,,40.584711,141.136328,258_01,,0,
258_02,,和野,,40.584789,141.136532,258_02,,0,
259_01,,上沢田口,,40.587396,141.133935,259_01,,0,
259_02,,上沢田口,,40.587486,141.134155,259_02,,0,
259_03,,上沢田口,,40.587712,141.134547,259_03,,0,
259_04,,上沢田口,,40.587855,141.134375,259_04,,0,
26_01,,新敷,,40.605504,141.357547,26_01,,0,
26_02,,新敷,,40.605593,141.357886,26_02,,0,
260_01,,中野渡,,40.587808,141.131092,260_01,,0,
260_02,,中野渡,,40.587987,141.131044,260_02,,0,
261_01,,大堀平,,40.586702,141.125003,261_01,,0,
261_02,,大堀平,,40.586906,141.124987,261_02,,0,
262_01,,奥入瀬ろまんパーク入口,,40.58696,141.117686,262_01,,0,
262_02,,奥入瀬ろまんパーク入口,,40.58705,141.118432,262_02,,0,
263_01,,奥入瀬ろまんパーク,,40.585909,141.117847,263_01,,0,
264_01,,ＪＡ十和田湖支店前,,40.586895,141.114087,264_01,,0,
264_02,,ＪＡ十和田湖支店前,,40.58707,141.114082,264_02,,0,
265_01,,十和田市西コミュニティセンター前,,40.586968,141.108862,265_01,,0,
265_02,,十和田市西コミュニティセンター前,,40.587201,141.109184,265_02,,0,
266_01,,第一中学校,,40.57796,141.107988,266_01,,0,
267_01,,小沢口,,40.586705,141.106161,267_01,,0,
267_02,,小沢口,,40.58686,141.106397,267_02,,0,
268_01,,奥瀬下川目,,40.587364,141.10037,268_01,,0,
268_02,,奥瀬下川目,,40.587547,141.100429,268_02,,0,
269_01,,法奥小学校前,,40.586891,141.096964,269_01,,0,
27_01,,阿光坊,,40.605807,141.374006,27_01,,0,
27_02,,阿光坊,,40.605811,141.372649,27_02,,0,
270_01,,新川原,,40.588338,141.098026,270_01,,0,
270_02,,新川原,,40.588387,141.098117,270_02,,0,
271_01,,法量,,40.590966,141.095515,271_01,,0,
271_02,,法量,,40.590974,141.095655,271_02,,0,
272_01,,両泉寺,,40.587372,141.08741,272_01,,0,
272_02,,両泉寺,,40.587572,141.087361,272_02,,0,
273_01,,中川原,,40.579977,141.07917,273_01,,0,
273_02,,中川原,,40.580168,141.07917,273_02,,0,
274_01,,道交,,40.582263,141.063007,274_01,,0,
274_02,,道交,,40.582369,141.063205,274_02,,0,
275_01,,百目木橋南口,,40.585502,141.058249,275_01,,0,
275_02,,百目木橋南口,,40.585559,141.058485,275_02,,0,
276_01,,山口,,40.5841,141.076,276_01,,0,
276_02,,山口,,40.58425,141.075774,276_02,,0,
277_01,,漆畑入口,,40.583847,141.066242,277_01,,0,
277_02,,漆畑入口,,40.584019,141.066268,277_02,,0,
278_01,,冷水入口,,40.586154,141.059139,278_01,,0,
278_02,,冷水入口,,40.586035,141.059702,278_02,,0,
279_01,,百目木,,40.588574,141.057685,279_01,,0,
279_02,,百目木,,40.588623,141.057879,279_02,,0,
28_01,,下阿光坊,,40.605371,141.377155,28_01,,0,
28_02,,下阿光坊,,40.605448,141.376104,28_02,,0,
280_01,,立石,,40.59622,141.050545,280_01,,0,
280_02,,立石,,40.596281,141.050647,280_02,,0,
281_01,,十二里,,40.600631,141.046179,281_01,,0,
281_02,,十二里,,40.600659,141.046286,281_02,,0,
282_01,,夏間沢,,40.601466,141.03964,282_01,,0,
282_02,,夏間沢,,40.601657,141.039623,282_02,,0,
283_01,,片貝沢本村,,40.597706,141.032317,283_01,,0,
283_02,,片貝沢本村,,40.597877,141.032263,283_02,,0,
284_01,,片貝沢,,40.595009,141.028524,284_01,,0,
284_02,,片貝沢,,40.595119,141.028374,284_02,,0,
285_01,,渕沢,,40.591234,141.022892,285_01,,0,
285_02,,渕沢,,40.591315,141.022699,285_02,,0,
286_01,,焼山団地前,,40.580397,141.010076,286_01,,0,
286_02,,焼山団地前,,40.58058,141.010092,286_02,,0,
287_01,,桂月橋,,40.579733,141.002459,287_01,,0,
287_02,,桂月橋,,40.579936,141.002571,287_02,,0,
288_01,,奥入瀬渓流温泉,,40.579236,140.995394,288_01,,0,
288_02,,奥入瀬渓流温泉,,40.57937,140.99541,288_02,,0,
289_01,,蔦温泉入口,,40.577753,140.987642,289_01,,0,
289_02,,蔦温泉入口,,40.577846,140.987487,289_02,,0,
29_01,,下田中北,,40.60423,141.386908,29_01,,0,
29_02,,下田中北,,40.604148,141.387224,29_02,,0,
290_01,,焼山,,40.576045,140.98437,290_01,,0,
290_02,,焼山,,40.576224,140.984273,290_02,,0,
291_01,,渓流館前,,40.574794,140.979955,291_01,,0,
292_01,,町立体育館前,,40.712087,141.152491,292_01,,0,
293_01,,もみのき学園,,40.711054,141.150474,293_01,,0,
294_01,,蛇坂,,40.70399,141.149605,294_01,,0,
295_01,,七戸小学校,,40.704621,141.153306,295_01,,0,
296_01,,乙供,,40.780211,141.212749,296_01,,0,
296_02,,乙供,,40.780134,141.212798,296_02,,0,
297_01,,乙供元町,,40.777793,141.210443,297_01,,0,
297_02,,乙供元町,,40.777798,141.210287,297_02,,0,
298_01,,馬込,,40.772146,141.203651,298_01,,0,
298_02,,馬込,,40.772225,141.203614,298_02,,0,
299_01,,朝日団地,,40.769216,141.193958,299_01,,0,
299_02,,朝日団地,,40.769263,141.193877,299_02,,0,
3_01,,八丁目,,40.618157,141.210956,3_01,,0,
3_02,,八丁目,,40.616931,141.211703,3_02,,0,
30_01,,下田中学校前,,40.602245,141.386076,30_01,,0,
30_02,,下田中学校前,,40.602041,141.386173,30_02,,0,
300_01,,石沢,,40.761149,141.1852,300_01,,0,
300_02,,石沢,,40.761254,141.18516,300_02,,0,
301_01,,舟場向川久保,,40.760709,141.182478,301_01,,0,
301_02,,舟場向川久保,,40.760397,141.182424,301_02,,0,
302_01,,北一本木,,40.75652,141.183304,302_01,,0,
302_02,,北一本木,,40.756546,141.183186,302_02,,0,
303_01,,一本木,,40.753639,141.183781,303_01,,0,
303_02,,一本木,,40.753398,141.183717,303_02,,0,
304_01,,東天間,,40.74792,141.180869,304_01,,0,
304_02,,東天間,,40.747971,141.180783,304_02,,0,
305_01,,天間,,40.746954,141.178487,305_01,,0,
305_02,,天間,,40.747045,141.178481,305_02,,0,
306_01,,西天間,,40.747197,141.175424,306_01,,0,
306_02,,西天間,,40.747407,141.175434,306_02,,0,
307_01,,十字路,,40.741686,141.171282,307_01,,0,
307_02,,十字路,,40.741772,141.171175,307_02,,0,
308_01,,桜木,,40.742084,141.168595,308_01,,0,
308_02,,桜木,,40.742205,141.168581,308_02,,0,
309_01,,団地前,,40.742893,141.163531,309_01,,0,
309_02,,団地前,,40.742991,141.163724,309_02,,0,
31_01,,木内々,,40.598214,141.392296,31_01,,0,
31_02,,木内々,,40.598145,141.392259,31_02,,0,
310_01,,天間林小学校前,,40.746194,141.162227,310_01,,0,
310_02,,天間林小学校前,,40.746304,141.162227,310_02,,0,
311_01,,東榎林,,40.737996,141.2213,311_01,,0,
311_02,,東榎林,,40.738053,141.221273,311_02,,0,
312_01,,榎林,,40.738187,141.218044,312_01,,0,
312_02,,榎林,,40.738252,141.21806,312_02,,0,
313_01,,西榎林,,40.738573,141.211574,313_01,,0,
313_02,,西榎林,,40.738679,141.21247,313_02,,0,
314_01,,花松,,40.72617,141.205443,314_01,,0,
314_02,,花松,,40.726235,141.205416,314_02,,0,
315_01,,野崎,,40.722674,141.19914,315_01,,0,
315_02,,野崎,,40.722703,141.199054,315_02,,0,
316_01,,長沢,,40.717783,141.184312,316_01,,0,
316_02,,長沢,,40.717889,141.184409,316_02,,0,
317_01,,美土里荘前,,40.715869,141.174758,317_01,,0,
317_02,,美土里荘前,,40.715922,141.174683,317_02,,0,
318_01,,膝森,,40.713982,141.170349,318_01,,0,
318_02,,膝森,,40.714065,141.170322,318_02,,0,
319_01,,福祉センター入口,,40.712559,141.167248,319_01,,0,
319_02,,福祉センター入口,,40.712596,141.167136,319_02,,0,
32_01,,おいらせ町役場前,,40.59852,141.398047,32_01,,0,
32_02,,おいらせ町役場前,,40.5983,141.396127,32_02,,0,
320_01,,西高見,,40.605385,141.334538,320_01,,0,
321_01,,舘野公園前,,40.612045,141.33075,321_01,,0,
322_01,,大深内中学校前,,40.668963,141.21578,322_01,,0,
322_02,,大深内中学校前,,40.668918,141.215834,322_02,,0,
323_01,,立崎,,40.676109,141.230784,323_01,,0,
323_02,,立崎,,40.676056,141.230822,323_02,,0,
324_01,,牛鍵,,40.690174,141.239255,324_01,,0,
324_02,,牛鍵,,40.689991,141.239368,324_02,,0,
325_01,,早坂入口,,40.690728,141.241462,325_01,,0,
325_02,,早坂入口,,40.690614,141.24157,325_02,,0,
326_01,,大洞入口,,40.697101,141.237997,326_01,,0,
326_02,,大洞入口,,40.697223,141.238104,326_02,,0,
327_01,,新山,,40.710673,141.251298,327_01,,0,
327_02,,新山,,40.710603,141.251336,327_02,,0,
328_01,,北新山,,40.71371,141.254731,328_01,,0,
328_02,,北新山,,40.713624,141.254779,328_02,,0,
329_01,,上北小前,,40.720069,141.258561,329_01,,0,
329_02,,上北小前,,40.719776,141.258599,329_02,,0,
33_01,,下田診療所,,40.598031,141.401121,33_01,,0,
33_02,,下田診療所,,40.597957,141.401019,33_02,,0,
330_01,,上北屋内練習場前,,40.725899,141.254608,330_01,,0,
330_02,,上北屋内練習場前,,40.725838,141.254683,330_02,,0,
331_01,,東北町役場通,,40.728537,141.25619,331_01,,0,
331_02,,東北町役場通,,40.728525,141.256362,331_02,,0,
332_01,,病院通,,40.730025,141.259318,332_01,,0,
332_02,,病院通,,40.730009,141.259538,332_02,,0,
333_01,,上北町駅,,40.732724,141.264296,333_01,,0,
333_02,,上北町駅,,40.732651,141.264393,333_02,,0,
334_01,,上北駅通,,40.732095,141.268453,334_01,,0,
334_02,,上北駅通,,40.731809,141.267992,334_02,,0,
335_01,,旭町,,40.733642,141.271892,335_01,,0,
335_02,,旭町,,40.733565,141.271956,335_02,,0,
336_01,,小川原湖通,,40.735521,141.276055,336_01,,0,
336_02,,小川原湖通,,40.735448,141.276098,336_02,,0,
337_01,,湖畔桟橋前,,40.736789,141.279145,337_01,,0,
338_01,,下川向,,40.695663,141.157877,338_01,,0,
338_02,,下川向,,40.695723,141.157898,338_02,,0,
339_01,,小稲,,40.602264,141.223362,339_01,,0,
339_02,,小稲,,40.60223,141.223206,339_02,,0,
34_01,,下田駅前,,40.592234,141.407939,34_01,,0,
340_01,,十和田中入口,,40.59924,141.226354,340_01,,0,
340_02,,十和田中入口,,40.599252,141.226101,340_02,,0,
341_01,,北小林,,40.596836,141.230688,341_01,,0,
341_02,,北小林,,40.596888,141.230387,341_02,,0,
342_01,,南小林,,40.595276,141.23351,342_01,,0,
342_02,,南小林,,40.595541,141.232821,342_02,,0,
343_01,,小林,,40.594406,141.235147,343_01,,0,
343_02,,小林,,40.593907,141.235832,343_02,,0,
344_01,,藤坂小学校前,,40.593667,141.238418,344_01,,0,
344_02,,藤坂小学校前,,40.593601,141.238718,344_02,,0,
345_01,,相坂変電所前,,40.593597,141.240489,345_01,,0,
345_02,,相坂変電所前,,40.593516,141.240521,345_02,,0,
346_01,,相坂会館前,,40.593402,141.243208,346_01,,0,
346_02,,相坂会館前,,40.593328,141.24323,346_02,,0,
347_01,,農事試験場前,,40.594617,141.249367,347_01,,0,
347_02,,農事試験場前,,40.594527,141.24942,347_02,,0,
348_01,,大和入口,,40.594787,141.253412,348_01,,0,
348_02,,大和入口,,40.594693,141.253406,348_02,,0,
349_01,,大和,,40.598571,141.254433,349_01,,0,
349_02,,大和,,40.598384,141.254487,349_02,,0,
35_01,,あけぼの団地前,,40.601534,141.396835,35_01,,0,
35_02,,あけぼの団地前,,40.601774,141.396695,35_02,,0,
350_01,,大和北,,40.600392,141.254903,350_01,,0,
350_02,,大和北,,40.600408,141.255016,350_02,,0,
351_01,,イオンスーパーセンター十和田店,,40.60436,141.257853,351_01,,0,
352_01,,大和田養魚場前,,40.594562,141.26273,352_01,,0,
352_02,,大和田養魚場前,,40.594476,141.262751,352_02,,0,
